PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
2015-09-30T14:01:16.000Z,#telemarketing What The comScore-Rentrak Merger Means For Nielsen http://telemarketingbase.com/news/what-the-comscore-rentrak-merger-means-for-nielsen…,,,
2015-09-30T13:47:27.000Z,What The comScore-Rentrak Merger Means For Nielsen http://ift.tt/1GgVC2G,,,
2015-09-30T13:47:26.000Z,"Bob Peck: comScore-Rentrak Merger Has 'Strategic Merit,' Notes Combined Company 'Creates Stronger Competitor' http://ift.tt/1GgVC2A",,,
2015-09-30T13:45:40.000Z,"ComScore and Rentrak Strike Merger Deal http://ow.ly/SOPqt via 
@nytimes",,,
2015-09-30T13:37:17.000Z,What The comScore-Rentrak Merger Means For Nielsen http://dlvr.it/CJj8bV http://fb.me/suO0K2tG,,,
2015-09-30T13:34:03.000Z,More consolidation in media tech space. Stronger competition should be good. ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND,,,
2015-09-30T13:25:04.000Z,"What the comScore-Rentrak merger means for 
@Nielsen
 $NLSN $RENT $SCOR http://benzinga.com/z/5876179",,,
2015-09-30T13:11:15.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND,,,
2015-09-30T12:49:23.000Z,"Hear Rentrak’s Chris Wilson on the comScore merger plus execs from 
@Twitter
, CBS and Havas at #CynopsisTVConference. http://ht.ly/SxdXM",,,
2015-09-30T12:45:19.000Z,Rentrak's merger with comScore changes the TV measurement equation http://ht.ly/SQ13e,,,
2015-09-30T12:42:55.000Z,"@Rentrak
 merger with 
@comScore
 makes things interesting in the digital measurement space http://comscore.com/Insights/Blog/comScore-and-Rentrak-to-Merge…",,,
2015-09-30T12:31:41.000Z,"Interesting merger between 
@rentrak
 and 
@comscore
 shaping up to be a strong competitor to Nielsen.  http://wsj.com/articles/measurement-firm-comscore-to-acquire-rentrak-1443557042… #mrx",,,
2015-09-30T12:16:21.000Z,"New #MR merger today - 
@comScore
 and 
@Rentrak
 combining A 
@Nielsen
 challenger? Perhaps Combined company at $400+ mil
http://on.wsj.com/1KRqzLJ",,1,
2015-09-30T12:06:04.000Z,"On heels of merger deal w/ 
@comScore
 ,
@Rentrak
 inks data deal w/Turner Broadcasting- via 
@MultiNews
 @MikeFCable
 http://multichannel.com/news/networks/rentrak-turner-reach-data-agreement/394180…",,,
2015-09-30T12:00:22.000Z,".
@Rentrak
 & 
@comScore
 ink merger deal.

http://indiantelevision.com/mam/marketing/rentrak-comscore-ink-merger-deal-150930…

#Media #Marketing #Business #News",,,
2015-09-30T11:35:22.000Z,Needham & Company Downgrades Rentrak $RENT to Buy Amid comScore Merger http://streetinsider.com/r/10931165,,,
2015-09-30T09:33:52.000Z,comScore and Rentrak announce merger: comScore and Rentrak Corporation have entered into a definitive me... http://bit.ly/1KR7A3Z #IPTV,,,
2015-09-30T09:07:32.000Z,comScore and Rentrak Corporation today announced that the companies have entered into a definitive merger agreement. http://cmsc.re/SOAl9,,,
2015-09-30T08:58:22.000Z,comScore and Rentrak announce merger http://goo.gl/4VYX5G #comscore #rentrak,,,
2015-09-30T08:43:12.000Z,ComScore and Rentrak Strike Merger Deal http://dlvr.it/CJYGRj #NYT #Business,,,
2015-09-30T08:20:20.000Z,"ComScore Inc., the Internet researcher, agreed to buy Rentrak Corp. in an all-stock merger valued at more than... http://fb.me/3qbqlFqTf",,,
2015-09-30T07:20:02.000Z,ComScore Inc. will buy Rentrak Corp. in a stock-for-stock merger that will make Rentrak a wholly-owned subsidiary... http://fb.me/4b4vhsXh4,,,
2015-09-30T06:26:16.000Z,Portland's Resilient Rentrak Expects More Portland Jobs with Merger #advertising http://ift.tt/1RffkC5,,,
2015-09-30T06:22:04.000Z,ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://dlvr.it/CJTdms,,,
2015-09-30T06:17:43.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND,,,
2015-09-30T05:59:44.000Z,Portland's Resilient Rentrak Expects More Portland Jobs with Merger - Willamette Week: ZDNetPortland's Resilie... http://bit.ly/1VqOckg,,,
2015-09-30T05:38:34.000Z,Metrics merger sees comScore acquires Rentrak - Marketing Interactive http://bit.ly/1MFi7mt,,,
2015-09-30T05:28:11.000Z,ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://dlvr.it/CJT2Kn,,,
2015-09-30T05:07:47.000Z,"COMSCORE: the agreed to buy Rentrak in an all-stock merger valued at more than $800m, combining the 2 media-monitoring companies, overnight",,,
2015-09-30T05:03:03.000Z,Portland's Resilient Rentrak Expects More Portland Jobs with Merger - Willamette Week http://dlvr.it/CJSXvj,,,
2015-09-30T03:58:02.000Z,ComScore and Rentrak Strike Merger Deal - New York Times http://dlvr.it/CJRYK0,,,
2015-09-30T03:18:48.000Z,ComScore and Rentrak Strike Merger Deal: The two media measurement companies hope to challenge Nielsen in the ... http://nyti.ms/1MF8JPX,,,
2015-09-30T03:18:09.000Z,"@comScore
 merger w/ 
@Rentrak
 is most important media analytics combo since Adobe bought Omniture for more than 2x what SCOR paid for RENT",,,2
2015-09-30T03:04:38.000Z,Portland's Resilient Rentrak Expects More Portland Jobs with Merger: Portland's Resilient Rentrak Expe... http://bit.ly/1MF7MHm #merger,,,
2015-09-30T02:24:09.000Z,"ComScore and Rentrak take aim at Nielsen: Banketto actualités
Media measurement merger may give... http://bit.ly/1LNTw0g #bank #finance",,,
2015-09-30T02:07:41.000Z,ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://on.ft.com/1KQ82PV,,,
2015-09-30T02:05:23.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND,,,
2015-09-30T01:40:16.000Z,".
@ComScore
, 
@Rentrak
 Chiefs Talk the 'Crisis of Measurement' That Drove Their Merger http://goo.gl/l7FIFf",,6,4
2015-09-30T01:24:31.000Z,"@comScore
 + 
@Rentrak
 merger to take on 
@Nielsen
 #audiencemeasurement #digitalmarketing #BigData #adweek http://nytimes.com/2015/09/30/business/media/comscore-and-rentrak-strike-merger-deal.html?_r=0…",,,
2015-09-30T01:09:36.000Z,"ComScore, the Internet researcher, agrees to buy Portland-based Rentrak in a merger valued at more than $800 million: http://buff.ly/1RePxKs",,3,3
2015-09-30T00:48:40.000Z,ComScore and Rentrak Strike Merger Deal: The two media measurement companies hope to challenge Niels... http://nyti.ms/1FBB8H9 #business,,,
2015-09-30T00:48:34.000Z,ComScore and Rentrak Strike Merger Deal: The two media measurement companies hope to challenge Nielsen in the ... http://nyti.ms/1FBB8H9,,,
2015-09-30T00:48:29.000Z,ComScore and Rentrak Strike Merger Deal: The two media measurement companies hope to challenge Nielsen in the ... http://nyti.ms/1FBB8H9,,,
2015-09-30T00:48:27.000Z,ComScore and Rentrak Strike Merger Deal: The two media measurement companies hope to challenge Nielsen in the ... http://nyti.ms/1FBB8H9,,,
2015-09-30T00:48:24.000Z,DTN Financial News: ComScore and Rentrak Strike Merger Deal: The two media measurement companies hope to chall... http://nyti.ms/1LNLmF3,,,
2015-09-30T00:45:33.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT http://ift.tt/1L2EnYg #innovation",,,
2015-09-30T00:44:06.000Z,ComScore and Rentrak take aim at Nielsen - Media measurement merger may give Sorrell’s WPP a 19.9% stake http://ow.ly/34PmmV,,,
2015-09-30T00:38:57.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT http://ift.tt/1L2EnYg http://ift.tt/12kWaPj #merger",,,
2015-09-30T00:30:20.000Z,ComScore and Rentrak Strike Merger Deal: The two media measurement companies hope to challenge Nielsen in the ... http://nyti.ms/1FBB8H9,,,
2015-09-30T00:30:17.000Z,ComScore and Rentrak Strike Merger Deal: The two media measurement companies hope to challenge Nielsen in the ... http://nyti.ms/1FBB8H9,,,
2015-09-30T00:30:16.000Z,ComScore and Rentrak Strike Merger Deal: The two media measurement companies hope to challenge Nielsen in the ... http://nyti.ms/1FCb4vp,,,
2015-09-30T00:30:14.000Z,ComScore and Rentrak Strike Merger Deal: The two media measurement companies hope to challenge Nielsen in the ... http://nyti.ms/1FCb4vp,,,
2015-09-30T00:27:19.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1KJh6JE,,,
2015-09-30T00:23:49.000Z,#Finance #Europe ComScore and Rentrak take aim at Nielsen - Media measurement merger may give Sorrell’s WPP a 19.9... http://ow.ly/34Phdx,,,
2015-09-30T00:13:50.000Z,ComScore and Rentrak take aim at Nielsen - Media measurement merger may give Sorrell’s WPP a 19.9% stake http://ow.ly/34Pf1S,,,
2015-09-30T00:08:41.000Z,ComScore and Rentrak take aim at Nielsen - Media measurement merger may give Sorrell’s WPP a 19.9% stake http://ow.ly/34Pdv3,,,
2015-09-30T00:03:27.000Z,ToGovern: ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://on.ft.com/1FC2sF7 …,,,
2015-09-30T00:03:23.000Z,ComScore and Rentrak take aim at Nielsen - Media measurement merger may give Sorrell’s WPP a 19.9% stake http://ow.ly/34PbTH,,,
2015-09-29T23:49:56.000Z,RT chesterj1: Another Big Data merger--comScore+Rentrak.  More of our device info gathered for tracking/targeting. #Privacy  …,,,
2015-09-29T23:48:40.000Z,ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://on.ft.com/1LNFwnl,,,
2015-09-29T23:48:40.000Z,ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://on.ft.com/1METfLE,,,
2015-09-29T23:48:37.000Z,"ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://on.ft.com/1FC2sF7 via 
@ft",,,
2015-09-29T23:48:36.000Z,ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://on.ft.com/1KQ82PV,,,
2015-09-29T23:48:35.000Z,ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://on.ft.com/1KQ82PV,,,
2015-09-29T23:48:33.000Z,#world ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://jp86.co.vu/5QSa,,,
2015-09-29T23:48:33.000Z,#world ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://jp86.co.vu/5QSb,,,
2015-09-29T23:48:32.000Z,ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://on.ft.com/1h8I1nh,,,
2015-09-29T23:48:31.000Z,ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://on.ft.com/1KQ82PV,,,
2015-09-29T23:47:45.000Z,ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://on.ft.com/1KQ82PV,,,
2015-09-29T23:47:44.000Z,DTN Financial: ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.... http://on.ft.com/1MZf6Ay,,,
2015-09-29T23:46:30.000Z,comScore and Rentrak merger. I think it is a game changer regarding the Nielsen monopoly. Do you agree? http://adexchanger.com/investment/comscore-and-rentrak-to-merge-to-rival-nielsen-in-measurement/…,,1,
2015-09-29T23:16:21.000Z,ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://on.ft.com/1iJulAi,,,
2015-09-29T23:16:20.000Z,"ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://on.ft.com/1iJunIt Via 
@FT",,,
2015-09-29T23:16:20.000Z,ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://on.ft.com/1iJunIw,,,
2015-09-29T23:16:19.000Z,ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a 19.9% stake http://on.ft.com/1jwdK3D,,,
2015-09-29T23:16:18.000Z,ComScore and Rentrak take aim at Nielsen - Media measurement merger may give Sorrell’s WPP a 19.9% stake http://ow.ly/34P7fu,,,
2015-09-29T23:16:16.000Z,(Financial Times) ComScore and Rentrak take aim at Nielsen: Media measurement merger may give Sorrell’s WPP a ... http://on.ft.com/1iJunIt,,,
2015-09-29T23:16:13.000Z,Financial Times: ComScore and Rentrak take aim at Nielsen: Media measurement merger may g... http://on.ft.com/1jwdKk0 Greed Our Soul a bit,,,
2015-09-29T23:13:25.000Z,"ComScore and Rentrak Strike Merger Deal: Two media measurement companies, comScore and Rentrak, on Tue... http://bit.ly/1h8DvVN #merger",,,
2015-09-29T23:04:26.000Z,ComScore and Rentrak Strike Merger Deal http://ift.tt/1M074ld,,,
2015-09-29T23:03:43.000Z,"A combined 
@comScore
 and 
@Rentrak
 to unveil new cross-platform currency after merger, say top execs http://variety.com/2015/digital/news/comscore-rentrak-media-measurement-1201605333/… via 
@Variety",,,1
2015-09-29T22:59:39.000Z,ComScore and Rentrak Strike Merger Deal http://rss.nytimes.com/c/34625/f/640316/s/4a43ec24/sc/7/l/0L0Snytimes0N0C20A150C0A90C30A0Cbusiness0Cmedia0Ccomscore0Eand0Erentrak0Estrike0Emerger0Edeal0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm…,,,
2015-09-29T22:30:03.000Z,"ComScore and Rentrak strike a mergerComScore and Rentrak Strike Merger Deal (Published 2015)
The two media measurement companies hope to challenge Nielsen in the ratings business.
nytimes.com",,1,1
2015-09-29T22:22:11.000Z,Rentrak's new merger with comScore puts them in position to compete w/ Nielsen http://ow.ly/SORFF,,,
2015-09-29T22:19:11.000Z,"Big news today: 
@comScore
 and 
@Rentrak
 Strike Merger Deal http://nyti.ms/1VpN4ND",,1,
2015-09-29T22:14:12.000Z,"Congratulations 
@ComScore
 & 
@Rentrak
 - measurement merger in bid to take on #1 player Nielsen http://on.wsj.com/1O6jmhK via 
@WSJMeasurement Firm ComScore to Acquire Rentrak
Measurement firm comScore agreed to acquire rival Rentrak, in a bid to take on No. 1 player Nielsen. The industry is racing to come up with better ways to track media consumption across TV and...
wsj.com",,,1
2015-09-29T22:11:48.000Z,"As a veteran of the 
@Nielsen
 /Arbitron merger, it will be fun watching the 
@FTC
 and 
@FCC
 review the 
@comscore
 and 
@rentrak
 merger.",,1,
2015-09-29T22:06:50.000Z,$RENT: Rentrak will merge into subsidiary of comScore (SCOR) in stock-for-stock merger; each share of Rentrak will... http://bit.ly/1Gfe9wf,,,
2015-09-29T22:03:05.000Z,SocialBusines11: ComScore and Rentrak Strike Merger Deal: The two media measurement companies hope to challenge Ni… http://nyti.ms/1MEFTPC,,,
2015-09-29T21:59:57.000Z,ComScore and Rentrak Strike Merger Deal: The two media measurement companies hope to challenge Nielsen in the ... http://nyti.ms/1MEFTPC,,,
2015-09-29T21:52:34.000Z,ComScore and Rentrak Strike Merger Deal http://dlvr.it/CJLLYh,,,
2015-09-29T21:46:32.000Z,ComScore and Rentrak Strike Merger Deal - New York Times http://dlvr.it/CJLKBL,,,
2015-09-29T21:39:33.000Z,"ComScore and Rentrak Strike Merger Deal http://seriouslymedia.com/2015/09/29/13/27/53/comscore-and-rentrak-strike-merger-deal/?utm_medium=feed&utm_source=twitter.com&utm_campaign=Feed%3A+seriouslymedia… 

http://s.erious.ly",,,
2015-09-29T21:26:30.000Z,ComScore and Rentrak Strike Merger Deal: The two media measurement companies hope to challenge Nielsen in the ... http://nyti.ms/1MEFSev,,,
2015-09-29T21:24:55.000Z,Another Big Data merger--comScore+Rentrak.  More of our device info gathered for tracking/targeting. #Privacy  http://bit.ly/1WwlzVh,,,1
2015-09-29T21:24:39.000Z,Another Big Data merger--comScore+Rentrak.  More of our device info gathered for tracking/targeting. #Privacy  http://bit.ly/1WwlzVh,,1,1
2015-09-29T21:20:15.000Z,World of cross-platform audience #measurement takes major step forward as Rentrak & comScore announce #merger  http://ow.ly/SOLDY,,1,
2015-09-29T21:19:34.000Z,New: ComScore and Rentrak Strike Merger Deal http://ift.tt/1OEMlJu,,,
2015-09-29T21:17:10.000Z,ComScore and Rentrak Strike Merger Deal: The two media measurement companies hope to ch... http://nyti.ms/1FBB8H9 http://bit.ly/12Ssj3k,,,
2015-09-29T21:16:13.000Z,ComScore and Rentrak Strike Merger Deal http://dlvr.it/CJKp0h,,,
2015-09-29T21:13:56.000Z,ComScore and Rentrak Strike Merger Deal http://ift.tt/1OEMlJu,,,
2015-09-29T21:13:38.000Z,ComScore and Rentrak Strike Merger Deal http://ift.tt/1OEPhGa,,,
2015-09-29T21:13:13.000Z,"Waddya know, a much-anticipated merger. Media measurement wars: #ComScore will acquire #Rentrak to take on #1 Nielsen http://on.wsj.com/1O6jmhK",,,
2015-09-29T21:10:24.000Z,ComScore and Rentrak Strike Merger Deal http://ift.tt/1OEPhGa,,,
2015-09-29T21:10:19.000Z,ComScore and Rentrak Strike Merger Deal http://ift.tt/1OEPhGa,,,
2015-09-29T21:10:03.000Z,ComScore and Rentrak Strike Merger Deal http://ift.tt/1OEPhGa,,,
2015-09-29T21:04:55.000Z,ComScore and Rentrak Strike Merger Deal https://planetnewsworld.wordpress.com/2015/09/29/comscore-and-rentrak-strike-merger-deal-2…,,,
2015-09-29T21:04:03.000Z,ComScore and Rentrak Strike Merger Deal http://dlvr.it/CJKgLC #newyorktimes,,,
2015-09-29T21:03:55.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND,,,
2015-09-29T21:02:23.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1FGrYsr #advertising #marketing,,,
2015-09-29T21:01:40.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1VpN4ND,,,
2015-09-29T21:01:07.000Z,ComScore and Rentrak Strike Merger Deal http://ift.tt/1YN0ibX,,,
2015-09-29T21:01:04.000Z,ComScore and Rentrak Strike Merger Deal - The two media measurement companies hope to challenge Nielsen in the rat... http://ow.ly/34OPoJ,,,
2015-09-29T20:59:55.000Z,"More huge merger news involving a Portland company. This time, 
@Rentrak
 is merging with 
@comScore
. http://bizj.us/1jgamy $RENT $SCOR",,,
2015-09-29T20:58:08.000Z,"Merger Mania continues as 
@Rentrak
 and 
@comScore
 tie up to challenge 
@Nielsen
. http://adexchanger.com/investment/comscore-and-rentrak-to-merge-to-rival-nielsen-in-measurement…",,1,
2015-09-29T20:56:04.000Z,ComScore and Rentrak Strike Merger Deal - New York Times http://dlvr.it/CJKVtj,,,
2015-09-29T20:55:45.000Z,ComScore and Rentrak Strike Merger Deal http://ift.tt/1FGr13A,,,
2015-09-29T20:52:39.000Z,ComScore and Rentrak Strike Merger Deal http://ift.tt/1FGr13A,,,
2015-09-29T20:52:37.000Z,ComScore and Rentrak Strike Merger Deal http://ift.tt/1FGr13A,,,
2015-09-29T20:52:36.000Z,ComScore and Rentrak Strike Merger Deal http://ift.tt/1FGr13A,,,
2015-09-29T20:52:35.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1KJh6JE,,,
2015-09-29T20:51:38.000Z,"ComScore and Rentrak Strike Merger DealComScore and Rentrak Strike Merger Deal (Published 2015)
The two media measurement companies hope to challenge Nielsen in the ratings business.
nytimes.com",,1,1
2015-09-29T20:49:22.000Z,ComScore and Rentrak Strike Merger Deal http://nyti.ms/1jvKlGH,,,
2015-09-29T20:48:34.000Z,comScore and Rentrak announce a stock-for-stock merger.,,1,1
2015-09-29T20:48:14.000Z,ComScore and Rentrak Strike Merger Deal https://planetnewsworld.wordpress.com/2015/09/29/comscore-and-rentrak-strike-merger-deal…,,,
2015-09-29T20:46:59.000Z,ComScore and Rentrak Strike Merger Deal http://goo.gl/Dkvozy #business #businessnews,,,
2015-09-29T20:45:59.000Z,Wow -- ComScore and Rentrak Strike Merger Deal - http://NYTimes.com http://mobile.nytimes.com/2015/09/30/business/media/comscore-and-rentrak-strike-merger-deal.html?emc=edit_tnt_20150929&nlid=66459217&tntemail0=y&referer=…,,,
2015-09-29T20:45:58.000Z,ComScore and Rentrak Strike Merger Deal https://jakemartcorp.wordpress.com/2015/09/29/comscore-and-rentrak-strike-merger-deal…,,,
2015-09-29T20:45:28.000Z,"ComScore, Rentrak To Merge: ComScore and Rentrak will combine in a stock-for-stock merger, the companies said ... http://bit.ly/1h8j6jK",,,
2015-09-29T20:44:34.000Z,ComScore and Rentrak Strike Merger Deal http://dlvr.it/CJKQ5X,,,
2015-09-29T20:43:20.000Z,ComScore and Rentrak Strike Merger Deal by EMILY STEEL http://ift.tt/1iJ9dKr,,,
2015-09-29T20:42:16.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT The New York Times http://ift.tt/1L2EnYg",,,
2015-09-29T20:41:44.000Z,"""ComScore and Rentrak Strike Merger Deal""The two media measurement companies hope to challenge Nielsen in the rati… http://nytimes.com/2015/09/30/business/media/comscore-and-rentrak-strike-merger-deal.html…",,,
2015-09-29T20:41:42.000Z,ComScore and Rentrak Strike Merger Deal http://ift.tt/1OEMlJu #Nytimes,,,
2015-09-29T20:41:39.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT http://ift.tt/1L2EnYg",,,
2015-09-29T20:41:23.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT http://ift.tt/1L2EnYg",,,
2015-09-29T20:41:23.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT http://ift.tt/1L2EnYg #sandiego #ceo",,,
2015-09-29T20:40:09.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT http://ift.tt/1L2EnYg",,,
2015-09-29T20:39:59.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT http://ift.tt/1L2EnYg",,,
2015-09-29T20:39:29.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT The New York Times http://ift.tt/1L2EnYg",,,
2015-09-29T20:39:22.000Z,"#news #breakingnews #live
ComScore and Rentrak Strike Merger Deal - http://goo.gl/V9N3on",,,
2015-09-29T20:38:34.000Z,ComScore and Rentrak Strike Merger Deal http://dlvr.it/CJKCN8,,,
2015-09-29T20:38:30.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT http://ift.tt/1L2EnYg",,,
2015-09-29T20:37:37.000Z,ComScore and Rentrak Strike Merger Deal http://nytimes.com/2015/09/30/business/media/comscore-and-rentrak-strike-merger-deal.html…,,,
2015-09-29T20:37:29.000Z,"ComScore and Rentrak Strike Merger DealComScore and Rentrak Strike Merger Deal (Published 2015)
The two media measurement companies hope to challenge Nielsen in the ratings business.
nytimes.com",,,
2015-09-29T20:37:16.000Z,#business #businessdevelopment #news #money #startup #sales #marketing ComScore and Rentrak Strike Merger Deal by … http://ift.tt/1FBt7ly,,,
2015-09-29T20:36:56.000Z,"Just came in - ""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NewYorkTimes http://ift.tt/1L2EnYg #business #startup #entre…",,,
2015-09-29T20:36:54.000Z,"#FinTech ""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT The New York Times http://ift.tt/1L2EnYg",,,
2015-09-29T20:36:16.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT http://ift.tt/1L2EnYg",,,
2015-09-29T20:36:15.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT http://ift.tt/1L2EnYg",,,
2015-09-29T20:32:55.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL http://ift.tt/1L2EnYg",,,
2015-09-29T20:32:54.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT http://ift.tt/1L2EnYg http://fb.me/3xbB757Rf",,,
2015-09-29T20:32:52.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT http://ift.tt/1L2EnYg",,,
2015-09-29T20:32:34.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT http://ift.tt/1L2EnYg",,,
2015-09-29T20:31:24.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT http://ift.tt/1L2EnYg",,,
2015-09-29T20:30:42.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT The New York Times http://ift.tt/1L2EnYg",,,
2015-09-29T20:30:35.000Z,ComScore and Rentrak Strike Merger Deal http://fb.me/2k4EvlCxj,,,
2015-09-29T20:30:12.000Z,"""ComScore and Rentrak Strike Merger Deal"" by EMILY STEEL via NYT http://ift.tt/1L2EnYg",,,
2015-09-29T20:30:08.000Z,ComScore and Rentrak Strike Merger Deal - http://is.gd/uz3nD3 - #businessday,,,
2015-09-29T20:29:10.000Z,"""ComScore and Rentrak Strike Merger Deal"" #LoveMarriottRewards #RENhotels #autograph #MRpoints",,,
2015-09-29T20:28:49.000Z,ComScore and Rentrak Strike Merger Deal by EMILY STEEL http://enathanael.com/2015/09/29/comscore-and-rentrak-strike-merger-deal-by-emily-steel…,,,
2015-09-29T20:24:28.000Z,Comscore + Rentrak merger creates a new force to compete with Nielsen. Deal valued at about $732 million.,,4,4
2015-09-29T20:08:33.000Z,"comScore $SCOR, Rentrak $RENT Enter Merger Agreement $$ http://dlvr.it/CJJqDj ~ via 
@AlertTrade",,,
2015-09-29T20:05:32.000Z,"comScore $SCOR, Rentrak $RENT Enter Merger Agreement $$ http://stks.co/g3Byd",,1,1
